NAMESPACE     LAST SEEN   TYPE      REASON                 OBJECT                                                         MESSAGE
monitoring    20m         Normal    Started                pod/prometheus-grafana-db9b646bf-n29ht                         Started container grafana-sc-dashboard
monitoring    20m         Normal    Pulled                 pod/prometheus-grafana-db9b646bf-n29ht                         Container image "quay.io/kiwigrid/k8s-sidecar:2.5.4" already present on machine
monitoring    20m         Normal    Created                pod/prometheus-grafana-db9b646bf-n29ht                         Created container: grafana-sc-datasources
monitoring    20m         Normal    Pulling                pod/prometheus-prometheus-kube-prometheus-prometheus-0         Pulling image "quay.io/prometheus-operator/prometheus-config-reloader:v0.89.0"
monitoring    20m         Normal    Started                pod/prometheus-prometheus-kube-prometheus-prometheus-0         Started container init-config-reloader
monitoring    20m         Normal    Created                pod/prometheus-prometheus-kube-prometheus-prometheus-0         Created container: init-config-reloader
monitoring    20m         Normal    Pulled                 pod/prometheus-prometheus-kube-prometheus-prometheus-0         Successfully pulled image "quay.io/prometheus-operator/prometheus-config-reloader:v0.89.0" in 2.775s (2.775s including waiting). Image size: 15134211 bytes.
monitoring    20m         Normal    Pulling                pod/prometheus-prometheus-kube-prometheus-prometheus-0         Pulling image "quay.io/prometheus/prometheus:v3.11.0"
monitoring    20m         Normal    SuccessfulCreate       job/prometheus-kube-prometheus-admission-patch                 Created pod: prometheus-kube-prometheus-admission-patch-nqjs7
monitoring    20m         Normal    Scheduled              pod/prometheus-kube-prometheus-admission-patch-nqjs7           Successfully assigned monitoring/prometheus-kube-prometheus-admission-patch-nqjs7 to ip-10-0-10-104.ap-southeast-1.compute.internal
monitoring    20m         Normal    Pulling                pod/prometheus-kube-prometheus-admission-patch-nqjs7           Pulling image "ghcr.io/jkroepke/kube-webhook-certgen:1.8.0"
monitoring    20m         Normal    Started                pod/prometheus-prometheus-kube-prometheus-prometheus-0         Started container prometheus
monitoring    20m         Normal    Pulled                 pod/prometheus-prometheus-kube-prometheus-prometheus-0         Successfully pulled image "quay.io/prometheus/prometheus:v3.11.0" in 6.588s (6.588s including waiting). Image size: 152919246 bytes.
