NAMESPACE     LAST SEEN   TYPE      REASON              OBJECT                                                         MESSAGE
monitoring    52m         Normal    SuccessfulCreate    replicaset/prometheus-grafana-db9b646bf                        Created pod: prometheus-grafana-db9b646bf-n29ht
monitoring    52m         Normal    Scheduled           pod/prometheus-grafana-db9b646bf-n29ht                         Successfully assigned monitoring/prometheus-grafana-db9b646bf-n29ht to ip-10-0-10-178.ap-southeast-1.compute.internal
monitoring    52m         Normal    Pulling             pod/prometheus-grafana-db9b646bf-n29ht                         Pulling image "quay.io/kiwigrid/k8s-sidecar:2.5.4"
monitoring    52m         Normal    SuccessfulCreate    replicaset/prometheus-kube-state-metrics-f47d8dd47             Created pod: prometheus-kube-state-metrics-f47d8dd47-8cx6w
monitoring    52m         Normal    Pulling             pod/prometheus-kube-state-metrics-f47d8dd47-8cx6w              Pulling image "registry.k8s.io/kube-state-metrics/kube-state-metrics:v2.18.0"
monitoring    52m         Normal    ScalingReplicaSet   deployment/prometheus-grafana                                  Scaled up replica set prometheus-grafana-db9b646bf from 0 to 1
monitoring    52m         Normal    Pulling             pod/prometheus-prometheus-node-exporter-tvm5g                  Pulling image "quay.io/prometheus/node-exporter:v1.11.0"
monitoring    52m         Normal    ScalingReplicaSet   deployment/prometheus-kube-prometheus-operator                 Scaled up replica set prometheus-kube-prometheus-operator-6956f7dfb5 from 0 to 1
monitoring    52m         Normal    ScalingReplicaSet   deployment/prometheus-kube-state-metrics                       Scaled up replica set prometheus-kube-state-metrics-f47d8dd47 from 0 to 1
monitoring    52m         Normal    Scheduled           pod/prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8       Successfully assigned monitoring/prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8 to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    52m         Normal    Pulling             pod/prometheus-prometheus-node-exporter-sp9n5                  Pulling image "quay.io/prometheus/node-exporter:v1.11.0"
monitoring    52m         Normal    Pulling             pod/prometheus-prometheus-node-exporter-fxgd7                  Pulling image "quay.io/prometheus/node-exporter:v1.11.0"
monitoring    52m         Normal    Pulling             pod/prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8       Pulling image "quay.io/prometheus-operator/prometheus-operator:v0.89.0"
monitoring    51m         Normal    Created             pod/prometheus-prometheus-node-exporter-sp9n5                  Created container: node-exporter
monitoring    51m         Normal    Created             pod/prometheus-prometheus-node-exporter-fxgd7                  Created container: node-exporter
monitoring    51m         Normal    Pulled              pod/prometheus-prometheus-node-exporter-sp9n5                  Successfully pulled image "quay.io/prometheus/node-exporter:v1.11.0" in 3.553s (3.553s including waiting). Image size: 13308431 bytes.
monitoring    51m         Normal    Pulled              pod/prometheus-prometheus-node-exporter-fxgd7                  Successfully pulled image "quay.io/prometheus/node-exporter:v1.11.0" in 3.042s (3.042s including waiting). Image size: 13308431 bytes.
monitoring    51m         Normal    Started             pod/prometheus-prometheus-node-exporter-tvm5g                  Started container node-exporter
monitoring    51m         Normal    Started             pod/prometheus-kube-state-metrics-f47d8dd47-8cx6w              Started container kube-state-metrics
monitoring    51m         Normal    Started             pod/prometheus-prometheus-node-exporter-fxgd7                  Started container node-exporter
monitoring    51m         Normal    Created             pod/prometheus-prometheus-node-exporter-tvm5g                  Created container: node-exporter
monitoring    51m         Normal    Created             pod/prometheus-kube-state-metrics-f47d8dd47-8cx6w              Created container: kube-state-metrics
monitoring    51m         Normal    Pulled              pod/prometheus-prometheus-node-exporter-tvm5g                  Successfully pulled image "quay.io/prometheus/node-exporter:v1.11.0" in 3.016s (3.016s including waiting). Image size: 13308431 bytes.
monitoring    51m         Normal    Pulled              pod/prometheus-kube-state-metrics-f47d8dd47-8cx6w              Successfully pulled image "registry.k8s.io/kube-state-metrics/kube-state-metrics:v2.18.0" in 2.234s (2.234s including waiting). Image size: 19306162 bytes.
monitoring    51m         Normal    Started             pod/prometheus-prometheus-node-exporter-sp9n5                  Started container node-exporter
monitoring    51m         Normal    Started             pod/prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8       Started container kube-prometheus-stack
monitoring    51m         Normal    Created             pod/prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8       Created container: kube-prometheus-stack
monitoring    51m         Normal    Pulled              pod/prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8       Successfully pulled image "quay.io/prometheus-operator/prometheus-operator:v0.89.0" in 3.611s (3.611s including waiting). Image size: 20004593 bytes.
monitoring    51m         Normal    Scheduled           pod/prometheus-prometheus-kube-prometheus-prometheus-0         Successfully assigned monitoring/prometheus-prometheus-kube-prometheus-prometheus-0 to ip-10-0-10-39.ap-southeast-1.compute.internal
